index,datetime,nonce,previous hash,transactions
38,04-26-2024-15:23:03,c5a4c58b4b0bf4284f213d79bc4d4b2eff859acd71a5190a6ca3d3961647d9f3,a2e00ec6d98e271a9282a7757a06936d227f2d57bb4c6abac7697fc1b12a25b5,"['a92935044f214b019c02cbd6fa6e7c74:04-26-2024-15:23:03:Hugh:Rebecca:$279:daycare', 'bd94da5b75d4458eac46bb82ba9f155c:04-26-2024-15:23:03:Tracy:Hugh:$154:sushi', 'cb54369a7c0a41b2a87511abf2599cd0:04-26-2024-15:23:03:Amy:Kelly:$208:piano lessons', '115718e4210a4faa92f700162fd2c3ec:04-26-2024-15:23:03:Rebecca:Tracy:$70:drinks', '5ae92bff5e664c149a13a17fa4a5cc23:04-26-2024-15:23:03:Amy:Tonya:$255:happy hour', 'e416f62f464f44c1a0640d8a9326790e:04-26-2024-15:23:03:Mark:Tyson:$168:fantasy football', '12297cf702294b1ab1dee92dea2919e8:04-26-2024-15:23:03:Simy:Jerome:$85:coffee', 'be02f24230d84dbabab5aaff48bca335:04-26-2024-15:23:03:Rebecca:Doug:$135:pizza', 'be3993e8ebc24f7a916aba1bbe8ff994:04-26-2024-15:23:03:Hugh:Tamara:$226:drinks', '59df823ed98b4ccea63bb4d577686357:04-26-2024-15:23:03:Tyson:Hugh:$148:happy hour', '445d668b137e4344a9cefa7a3c82407c:04-26-2024-15:23:03:Rick:Bob:$318:piano lessons', '919a861071754d78a437c8952d88f5a3:04-26-2024-15:23:03:Tamara:Mark:$275:dog sitting', '76607e83dc0f449593945d26e8c91465:04-26-2024-15:23:03:Anthony:Jerome:$295:services', 'cfbb006e59044d8aadb6a27fe80a2a57:04-26-2024-15:23:03:Bob:Amber:$225:piano lessons', '43f8b00310974dfd96196f032258b70f:04-26-2024-15:23:03:Steve:Rick:$226:pizza', '4aa5290238584d56bd5739f9f2d1479b:04-26-2024-15:23:03:Doug:Tracy:$78:dog sitting', '595864c8346f4e48a706b82c430fdb86:04-26-2024-15:23:03:Hugh:Susan:$177:sushi']"
39,04-26-2024-15:23:03,07ce935b6d508ea846b44ecf08299ae361974e380031c51b6e5c84cfc06129a9,c5a4c58b4b0bf4284f213d79bc4d4b2eff859acd71a5190a6ca3d3961647d9f3,"['f0352bdd500343ddad1e71821c6c314d:04-26-2024-15:23:03:Jose:Jacob:$314:power bill', '29590f132bff4a9fa10b8df4dedbd6f8:04-26-2024-15:23:03:Alice:Tonya:$144:cell phone bill', 'ee257297450f41d9a4760dbdc014cf00:04-26-2024-15:23:03:Rick:Amber:$134:sushi', '7b371630e78e4d2fa0eee1916720047e:04-26-2024-15:23:03:Juan:Kelly:$16:piano lessons', '40e42c3d2f2c4c2fa981a1c042306a21:04-26-2024-15:23:03:Bob:Simy:$237:drinks', 'fc8c7821c51d482dbaf29b15d14ada55:04-26-2024-15:23:03:Rick:Susan:$293:happy hour', '32da92fa1b4b4712bb5af765b8edba71:04-26-2024-15:23:03:Simy:Alexis:$77:tacos', '12b8f6aa43da4d62bf41f561a991ff71:04-26-2024-15:23:03:Jacob:Alice:$151:baby sitting', '15a5c803e66a41c290874fe57819923b:04-26-2024-15:23:03:Anthony:Alice:$178:happy hour', '4e53c4ad0e7045a783b90be460771705:04-26-2024-15:23:03:Jacob:Simy:$31:food', '4ae4634f78c340e9849c3fe027df256f:04-26-2024-15:23:03:Bob:Tonya:$119:cell phone bill', '1c5ebbd17a61491381a1a19b55ef7dfe:04-26-2024-15:23:03:Susan:Bob:$220:piano lessons', '84c11b72bced4047afbbe775b4fd3d38:04-26-2024-15:23:03:Tonya:Alexis:$347:food', 'db0c8b9ab1a84db291c57450646ebea3:04-26-2024-15:23:03:Tracy:Amber:$270:fantasy football', 'c72dab38b4eb4085ae22a9e119992efb:04-26-2024-15:23:03:Amber:Bob:$71:tacos', '08c205627a44423a819a50358c87414e:04-26-2024-15:23:03:Alice:Miguel:$158:sushi', '47c0bbf2332f41df9d225f944297924b:04-26-2024-15:23:03:Doug:Jose:$17:sushi', 'fea3d3818dd044fbbf3a9d33074d6cfb:04-26-2024-15:23:03:Jacob:Hugh:$259:sushi', 'd29041b166714838ad5cae34ff27f18e:04-26-2024-15:23:03:Rebecca:Doug:$305:power bill']"
40,04-26-2024-15:23:03,3d737da5b2033e2c78180fc9b0cb159a70d4a97fff555d724460bc8fdffcd643,07ce935b6d508ea846b44ecf08299ae361974e380031c51b6e5c84cfc06129a9,"['0eac68ad35c44f4099a529e9f4438d4c:04-26-2024-15:23:03:Bob:Tracy:$137:water bill', '277c5dcf1f2a44aeadcf9e593bb1b2d9:04-26-2024-15:23:03:Rebecca:Steve:$279:dog sitting', 'd1704e5b55d64a56b6e2756bab710a9b:04-26-2024-15:23:03:Tamara:Juan:$26:concert tickets', '52bf18525fcb47c6a0efa773504d8052:04-26-2024-15:23:03:Rebecca:Juan:$138:dog sitting', '4a1fdab691cc4d00ad7e6602a05d89c1:04-26-2024-15:23:03:Simy:Jacob:$74:happy hour', '18fd8e006bbf414ba9c842dffd9193d1:04-26-2024-15:23:03:Miguel:Alexis:$341:concert tickets', '27b055f0a6ed4e5eae3352a4e16e9119:04-26-2024-15:23:03:Amy:Gary:$273:fantasy football']"
41,04-26-2024-15:23:03,d898460eab0ee37c06370804f2515fc17a9f8add469c6f23f9976f5600ae1272,3d737da5b2033e2c78180fc9b0cb159a70d4a97fff555d724460bc8fdffcd643,"['b38034529c5d4d4683f1562e0a4e7be3:04-26-2024-15:23:03:Alice:Mark:$31:tacos', 'bab36d37b54c4acb8283319dac76db6a:04-26-2024-15:23:03:Tracy:Jacob:$273:tacos', '2a205ea0e21e46bfb26949a7dfdfd161:04-26-2024-15:23:03:Tamara:Anthony:$297:rent', 'b5796de4f840464dbef59c4b2f0d9d67:04-26-2024-15:23:03:Rick:Tyson:$342:dog sitting', '45713308361a467c8aa900cd79f47de0:04-26-2024-15:23:03:Susan:Rebecca:$258:happy hour', '8ce5523cbdcd4ec0802f38332d1951f8:04-26-2024-15:23:03:Tyson:Juan:$174:rent', 'f8ccdcfd8a3e402cab63c7189e5edde2:04-26-2024-15:23:03:Gary:Anthony:$210:services']"
42,04-26-2024-15:23:03,92130ac28f221065fd62c3c1817ffab9353bdf71464337ba326e2b707ff6af4d,d898460eab0ee37c06370804f2515fc17a9f8add469c6f23f9976f5600ae1272,"['141f486e23eb4f0380f209848d3dadfd:04-26-2024-15:23:03:Tracy:Alexis:$190:pizza', 'eb6a0c0275ac49bf85404c6672efbbcc:04-26-2024-15:23:03:Amy:Simy:$217:pizza', 'a7c3c16836e84a659031081aa9884eb1:04-26-2024-15:23:03:Doug:Susan:$332:water bill', 'a4c20d247dca43b28caa0e7b35e7ec7d:04-26-2024-15:23:03:Simy:Gary:$158:parking', '0e53b7383222446a84b588ec92397111:04-26-2024-15:23:03:Bob:Jacob:$44:power bill', '0100f2f0777a48379a1c19255a325b97:04-26-2024-15:23:03:Hugh:Miguel:$220:tacos', '24c0b2e5387c40318c9083464db44c17:04-26-2024-15:23:03:Rick:Amy:$68:happy hour']"
43,04-26-2024-15:23:03,99d0b4ba65406b6df39e49b8c1767425f9e98f9653588bed93e9ea10860c50fd,92130ac28f221065fd62c3c1817ffab9353bdf71464337ba326e2b707ff6af4d,"['e1834efaf6ec45d4a2db8fcd2ac9ed9f:04-26-2024-15:23:03:Tamara:Tracy:$81:sushi', '9e37175a81294dc5896196dd33384194:04-26-2024-15:23:03:Susan:Tamara:$182:parking', 'e42521d1806d45678c59d9dbb3256c43:04-26-2024-15:23:03:Juan:Jose:$231:rent', '26a4cf6704db41629c09ee7b23540f91:04-26-2024-15:23:03:Rick:Bob:$71:baby sitting', 'e8abe9c3d36d440d96cfba3ee47da89e:04-26-2024-15:23:03:Amber:Simy:$85:parking', '76b330390fc34e79a48b5154970188b4:04-26-2024-15:23:03:Simy:Susan:$117:services', '2d943dc83c514cf79de5931b928907bf:04-26-2024-15:23:03:Tonya:Jacob:$123:parking', '6162fa89385549a3b1b5a33bbfa35f61:04-26-2024-15:23:03:Steve:Susan:$232:rent', '73350b0276bb4b1ab169f720323dcf93:04-26-2024-15:23:03:Tyson:Kelly:$49:concert tickets', 'd2f9e7daff514c1ca63e2ecff5b380da:04-26-2024-15:23:03:Amy:Amber:$323:power bill', 'dc8c8f145078420aafe683b0de3e1ab6:04-26-2024-15:23:03:Simy:Jacob:$119:cell phone bill', '4c8c74023e934f0d98fcfe0ffa0f1108:04-26-2024-15:23:03:Jacob:Alice:$37:rent', 'a73503eac198444d985e3e92ad8884fc:04-26-2024-15:23:03:Alexis:Rebecca:$27:coffee', 'fa4446b517674d9ea8a7b6bffaccec0b:04-26-2024-15:23:03:Tyson:Tonya:$131:water bill', '3b1b3bec3c2f47579dffc90f1c133f44:04-26-2024-15:23:03:Steve:Anthony:$14:coffee', 'd03a7c3eec324b1cbc67496503158606:04-26-2024-15:23:03:Kelly:Anthony:$290:power bill', '13a4d44e85344c7392a642349457e4fc:04-26-2024-15:23:03:Amber:Gary:$281:fantasy football', '7bb81344f88e4d799c176b3fd5c535b9:04-26-2024-15:23:03:Juan:Jerome:$222:drinks']"
44,04-26-2024-15:23:03,c2990c18e21def923c0e9f87feb6a6ed6d740c1febb2241feaa14451e5ec79bb,99d0b4ba65406b6df39e49b8c1767425f9e98f9653588bed93e9ea10860c50fd,"['a30a9a0fd518434dbeef89ed820ffdda:04-26-2024-15:23:03:Kelly:Alexis:$303:piano lessons', 'be36d632b5564ea095b2824525ccd554:04-26-2024-15:23:03:Tonya:Hugh:$79:services', '671425a8d375414b840e4a8f2815be12:04-26-2024-15:23:03:Amber:Steve:$75:rent', '6af2c859b2f24cf7b9458e9ea3f794fe:04-26-2024-15:23:03:Steve:Tonya:$120:rent']"
45,04-26-2024-15:23:03,75b00ef96568a970836ca1822c456d085c78c0141489fa568468e2107a318a02,c2990c18e21def923c0e9f87feb6a6ed6d740c1febb2241feaa14451e5ec79bb,"['9bcfd15a50454217b637cc26e0fa733a:04-26-2024-15:23:03:Juan:Tonya:$270:parking', '9cf97d4bc4ae4c14baa37063fec15b93:04-26-2024-15:23:03:Tamara:Jerome:$268:coffee', '56113ba51ecc4b3c88a4cf6d58e59af9:04-26-2024-15:23:03:Doug:Jerome:$141:food', 'f4dd1c6c9e7a43379e4b34019f36ca55:04-26-2024-15:23:03:Jose:Steve:$270:services', '801cc5be0e4544fa904209a015fcbd38:04-26-2024-15:23:03:Rick:Mark:$182:power bill', '8a15df08a8864570a17e595125e420f9:04-26-2024-15:23:03:Tonya:Anthony:$298:parking', 'baa2108e25714015b4058d7ee95cb77f:04-26-2024-15:23:03:Bob:Miguel:$252:food', '145b9179325d4189ac9c4d5783af6630:04-26-2024-15:23:03:Anthony:Jose:$116:rent', '1dbf756dce2a4f50a01ab4cb6ff8bf5d:04-26-2024-15:23:03:Alexis:Miguel:$130:fantasy football', '7cfb7f0bd04d436ca73bb842e5355d76:04-26-2024-15:23:03:Doug:Juan:$22:tacos', 'f6ea2a36962646afb9af1b512c3a74ed:04-26-2024-15:23:03:Jacob:Anthony:$298:daycare', '59c7e86eca084fe681ed70b750bbb971:04-26-2024-15:23:03:Tracy:Anthony:$130:pizza']"
46,04-26-2024-15:23:03,d9afa2071d700d23cd760c857797d6e0745b047392b9be9105ac3ddd39a163b4,75b00ef96568a970836ca1822c456d085c78c0141489fa568468e2107a318a02,"['e0a80da32154442bb0759032b669ca3a:04-26-2024-15:23:03:Jose:Juan:$238:fantasy football', '82504c154c5643ed92dd7e87f1b3cad2:04-26-2024-15:23:03:Tamara:Susan:$74:happy hour', '43687823f0924ead837e655c335da3d7:04-26-2024-15:23:03:Rick:Hugh:$128:services', '0c9a6b8175d64e21a78bfb06e7e5763d:04-26-2024-15:23:03:Alice:Mark:$160:drinks', '849226dbfca6444ab41f3ae456b5f9f0:04-26-2024-15:23:03:Rick:Tracy:$198:daycare', '42927d3a20c54b31b18fd2f9b2a4666e:04-26-2024-15:23:03:Bob:Tyson:$205:dog sitting', '76f717bb07444ac5ae57712a949f0c50:04-26-2024-15:23:03:Kelly:Doug:$196:cell phone bill', 'c1a60f59636a4e71a5825a2b360adbfb:04-26-2024-15:23:03:Jacob:Mark:$262:daycare', 'bd5043bda5104e4183a4caf9e84a18b4:04-26-2024-15:23:03:Rick:Susan:$108:dog sitting', '8084b814feb74278a6c018b3ef8495c8:04-26-2024-15:23:03:Tyson:Tracy:$80:pizza', '9c9af432ef4f4ebca4aa7a689110ca29:04-26-2024-15:23:03:Hugh:Kelly:$245:dog sitting', '2475aa5f544a41fc894f66596438e59a:04-26-2024-15:23:03:Simy:Jerome:$139:daycare', '54d15b45b2d84cfa837b2dde4ff38c60:04-26-2024-15:23:03:Rebecca:Mark:$12:concert tickets', 'd0716c5d85c14d75ac8d100c32de3745:04-26-2024-15:23:03:Juan:Doug:$301:rent', '276f9e327e8942a29be5eda1c106d9d7:04-26-2024-15:23:03:Kelly:Miguel:$340:rent', 'c7b6b9f33427486685daa5c47ce3a9cc:04-26-2024-15:23:03:Gary:Tonya:$214:food', '60bb263cc4b8402d8aaece595c012b49:04-26-2024-15:23:03:Jacob:Hugh:$147:water bill']"
47,04-26-2024-15:23:03,271df3312417541b4c2c39c69d67b3de10642a4d816fe573d24319e942c4ea7b,d9afa2071d700d23cd760c857797d6e0745b047392b9be9105ac3ddd39a163b4,"['184a2fb8c4984bc1852ec7c385a88e0b:04-26-2024-15:23:03:Bob:Miguel:$259:coffee', '478c6dc5931f46ec9241fab4360160e0:04-26-2024-15:23:03:Jacob:Jerome:$296:parking', '05b5dc1f43fa4cc2a5e4442f47f58236:04-26-2024-15:23:03:Tyson:Bob:$228:power bill', '2f8dde27570b474bae8ffce80ba85475:04-26-2024-15:23:03:Hugh:Amy:$66:swim lessons', '46c0e9511d1c4552bcae5fbaaa087a69:04-26-2024-15:23:03:Tracy:Jacob:$234:dog sitting', '16cdefa82b7c4ee4b3abaf266a61e669:04-26-2024-15:23:03:Tracy:Amy:$238:power bill', 'c3a17b0b13904c8c98635095e62ee721:04-26-2024-15:23:03:Juan:Tamara:$273:tacos', '5b098e68444d47699bd5f26d857b7e39:04-26-2024-15:23:03:Simy:Rebecca:$59:rent', '8aef17367f9446cbb5e759c8cc6a208c:04-26-2024-15:23:03:Jacob:Tonya:$27:piano lessons', 'c0154bae25424941baacc07b9e68e9b0:04-26-2024-15:23:03:Miguel:Tracy:$40:piano lessons']"
48,04-26-2024-15:23:03,deede46731a6af8480f344166c32e9a79cd9c9a1681861adc7dfb729416b69ff,271df3312417541b4c2c39c69d67b3de10642a4d816fe573d24319e942c4ea7b,"['0cb45c91056945939154a206ea07c0fb:04-26-2024-15:23:03:Anthony:Jerome:$321:fantasy football', '5646297cb108453c99d4f95ff7b04312:04-26-2024-15:23:03:Tonya:Miguel:$84:services', '0155cb34263f4562a48ff5c356e925f6:04-26-2024-15:23:03:Tamara:Jacob:$244:cell phone bill', '5ae46cd466ad475ca676e3bb833a69f4:04-26-2024-15:23:03:Alice:Bob:$287:fantasy football', '0c8391e412894744b361345f10b8b332:04-26-2024-15:23:03:Jose:Jerome:$336:tacos', '18ef2ab7ee3045d2bb0c84eb5c7f6b6b:04-26-2024-15:23:03:Juan:Tonya:$275:drinks']"
49,04-26-2024-15:23:03,ddff483f7b865ec372ce78603a67412919eccb23e1d30696776141da8e711c76,deede46731a6af8480f344166c32e9a79cd9c9a1681861adc7dfb729416b69ff,"['d7d30c467976494a8e05d46e4acf0453:04-26-2024-15:23:03:Rebecca:Simy:$225:swim lessons', 'b056e73bb8da4b6c972dacd790283eb2:04-26-2024-15:23:03:Tonya:Hugh:$291:power bill', 'c8ca828bf23844f386e58feaa7010566:04-26-2024-15:23:03:Tonya:Tyson:$286:piano lessons', '8fb634fe84d345aaa87cec61df619c3f:04-26-2024-15:23:03:Tonya:Jacob:$134:tacos', '7fc8dcc12e7b4b459e57a13e9dd6d9a7:04-26-2024-15:23:03:Amber:Jerome:$87:happy hour', '37a5bc36b46d41a1bf0adf5b6380af68:04-26-2024-15:23:03:Rebecca:Jose:$12:food', '765085c64f7e466a911a35bd84a9c80b:04-26-2024-15:23:03:Anthony:Doug:$242:drinks', '23c94585bf9d4a23bb09847a3267e632:04-26-2024-15:23:03:Jose:Juan:$82:daycare', 'a6c1215c174144e1aead367d0494e4ab:04-26-2024-15:23:03:Hugh:Jacob:$247:parking', '60427c4e56e240e5bef3b2cca9e54ae4:04-26-2024-15:23:03:Steve:Rebecca:$118:fantasy football']"
50,04-26-2024-15:23:03,294be731628b212ecdb2e94c7500c92755c25c8b22fab8e30153538e39797d50,ddff483f7b865ec372ce78603a67412919eccb23e1d30696776141da8e711c76,"['6e2c984762724413ad44bfd11f03afa1:04-26-2024-15:23:03:Mark:Steve:$234:coffee', '05f5e683a55545f0b46471f4cbd24a60:04-26-2024-15:23:03:Amy:Anthony:$51:tacos', 'f743f31e89f04403a404eb932c84bb6c:04-26-2024-15:23:03:Anthony:Alexis:$320:water bill', 'e25518bdfef04ada9e9b48cd22604cf7:04-26-2024-15:23:03:Tyson:Rebecca:$10:dog sitting', '48c54130f2c84ffd87a78a56c0721631:04-26-2024-15:23:03:Hugh:Alice:$83:rent', '757529974bad434b87af53548edc9737:04-26-2024-15:23:03:Rick:Susan:$100:dog sitting', 'acd7220bc03b4428871724c3a183a43f:04-26-2024-15:23:03:Juan:Alexis:$268:daycare', '9764a78de8584d2fb4f81734965948da:04-26-2024-15:23:03:Susan:Bob:$227:piano lessons', '6d78040ee375497f844d1cf2160b31c7:04-26-2024-15:23:03:Jacob:Rebecca:$78:piano lessons', '04d09136e64541abb0493e0271dc0cc7:04-26-2024-15:23:03:Amber:Doug:$289:swim lessons', '8a025a3af4274703a76c32d28d76fcf6:04-26-2024-15:23:03:Simy:Juan:$155:sushi', 'cd4db246644844aea6034f79ed0a0e3e:04-26-2024-15:23:03:Amber:Tonya:$35:water bill', '7a66eb24ee584f179db47bad4926fa4d:04-26-2024-15:23:03:Tonya:Rebecca:$61:rent', '81f8a8f8b7f94e82a5d8333d493ede89:04-26-2024-15:23:03:Steve:Tonya:$248:water bill', 'e405248c096240368e027ffda5e5c277:04-26-2024-15:23:03:Hugh:Bob:$273:coffee', 'bfea73c929794680a19480e21c2284a4:04-26-2024-15:23:03:Anthony:Juan:$190:parking', '42e0cdd92bfc47c59b2ac63caa5e22e1:04-26-2024-15:23:03:Amber:Tamara:$170:cell phone bill']"
51,04-26-2024-15:23:03,a59a594a478f56eba7f5ab4c6bb5a5c9afac49f5e86105f7c688cc0650716688,294be731628b212ecdb2e94c7500c92755c25c8b22fab8e30153538e39797d50,"['97e42700e25541b388ecc1bdc7faa112:04-26-2024-15:23:03:Miguel:Alice:$127:coffee', '73e873bfbeef4064a9d09542db103a79:04-26-2024-15:23:03:Alice:Steve:$242:rent', '355c066990a54b89a723d949473a054e:04-26-2024-15:23:03:Amy:Rebecca:$124:sushi', '789adb6c38eb4995a9cbebe4f74a1eca:04-26-2024-15:23:03:Hugh:Susan:$84:coffee', 'f5bb53a9e3634fda87a363abdf26e796:04-26-2024-15:23:03:Jose:Tyson:$127:fantasy football', 'e1effa2c3a5b42d8862df1bbefa03e92:04-26-2024-15:23:03:Tonya:Alexis:$228:baby sitting', 'cdd15171990b4bf6bc97ccb93af8411d:04-26-2024-15:23:03:Alexis:Tamara:$24:fantasy football', 'ab91b935ad3643dbae811d45f8118a19:04-26-2024-15:23:03:Kelly:Miguel:$140:piano lessons', 'c7b137145561479380af6d669d37a7b4:04-26-2024-15:23:03:Tonya:Jose:$151:drinks', '2f32f18c5c124a5e9e603455a79456fd:04-26-2024-15:23:03:Kelly:Simy:$194:cell phone bill', '33a961405e26460caa80d4531a1ab2b9:04-26-2024-15:23:03:Simy:Bob:$45:drinks', 'a7b78dfb39e2409eb1506314defb498c:04-26-2024-15:23:03:Juan:Amber:$260:daycare', 'bf7c627d26f4473db94f3b78899273e7:04-26-2024-15:23:03:Anthony:Jose:$85:piano lessons', 'ea947e5d27f64e4dae28f0259000c644:04-26-2024-15:23:03:Gary:Susan:$101:drinks', '145f68c21d464fc9b2dcae8147bc1a98:04-26-2024-15:23:03:Miguel:Tamara:$136:sushi', '1a4b4bc0169e480d9813c58f8b57bb6e:04-26-2024-15:23:03:Steve:Simy:$178:water bill', 'c57ed8da8a6a4d59a9022ebc6dce0cec:04-26-2024-15:23:03:Anthony:Amber:$75:services', '1c65c5eeddbc466087e80a6f4746fef8:04-26-2024-15:23:03:Tyson:Jerome:$83:food']"
52,04-26-2024-15:23:03,4e87121d724ed31ad952fd32627a94712397fc38abfd1b21a1961d27968aae18,a59a594a478f56eba7f5ab4c6bb5a5c9afac49f5e86105f7c688cc0650716688,"['8e0ea2cd72144048a6c2a440a6d34a5a:04-26-2024-15:23:03:Hugh:Gary:$211:drinks', '71ae3f6fbd514de4bd8a564fa0a35a08:04-26-2024-15:23:03:Jose:Tracy:$65:daycare', '450bb8797ebe481bae0ca83f50d41110:04-26-2024-15:23:03:Kelly:Mark:$298:fantasy football', '34b0baeee7764357888c1000a73b56f9:04-26-2024-15:23:03:Bob:Jose:$272:coffee', '312fb865c6414356b3014f62bd57b037:04-26-2024-15:23:03:Juan:Steve:$26:services', '2a6ad842ac9c42b29ebac5e613dfa04e:04-26-2024-15:23:03:Doug:Gary:$142:sushi', '2a6c4edbb4d34323acf8de3e3daa5b57:04-26-2024-15:23:03:Hugh:Tamara:$306:happy hour', 'cb792d875b4a499a8da3bb6786d58d32:04-26-2024-15:23:03:Alice:Simy:$307:happy hour', 'bf0cb7678c6b4ba984b694aff075f0f6:04-26-2024-15:23:03:Kelly:Jerome:$193:parking', '08ab73bfe37a4cdfa7ffd41950f485b6:04-26-2024-15:23:03:Jacob:Miguel:$149:daycare', '7940b6910e74456788766f90af57e951:04-26-2024-15:23:03:Amy:Steve:$44:swim lessons', 'b289cba9463a4efca207deb72f70690a:04-26-2024-15:23:03:Jerome:Gary:$128:power bill']"
53,04-26-2024-15:23:03,25e677a2c12e99208229ed309477df4e6f28e540c5e61a4b6fe94ed3a5799069,4e87121d724ed31ad952fd32627a94712397fc38abfd1b21a1961d27968aae18,"['9678128f62f24c50ac3f3c7477339913:04-26-2024-15:23:03:Anthony:Miguel:$96:happy hour', '0b5474e5c6684511a7df526b0311a927:04-26-2024-15:23:03:Jacob:Tonya:$15:piano lessons', 'b6f4b1f109c048a6b407088c154fff28:04-26-2024-15:23:03:Miguel:Jose:$189:parking', '68655f0ae1464ee092e2428642055810:04-26-2024-15:23:03:Tonya:Amber:$59:happy hour', 'f3ef2118ee6a46d6864dffcc5fb9ea6a:04-26-2024-15:23:03:Bob:Tamara:$151:piano lessons']"
54,04-26-2024-15:23:04,f497cff0c5098b3c8d14b9d91b8b26794af997ce3090a98843c9e719385d629d,25e677a2c12e99208229ed309477df4e6f28e540c5e61a4b6fe94ed3a5799069,"['852425248c4c462db01fb0a7dc230229:04-26-2024-15:23:04:Mark:Juan:$333:water bill', '9e9aee7de63b4287a16c146a2258c2e8:04-26-2024-15:23:04:Tamara:Gary:$191:fantasy football', '4bbec025104142b2a4e84c272c390612:04-26-2024-15:23:04:Jose:Mark:$35:sushi', '84cec78c312042aeb717deb40ece8b85:04-26-2024-15:23:04:Jerome:Susan:$78:rent', 'c9a2e628616c4968a07908455a2c1b7b:04-26-2024-15:23:04:Anthony:Steve:$165:pizza', 'f3cfd4bb3c1f473c84b281b14be478a7:04-26-2024-15:23:04:Bob:Tracy:$157:happy hour', 'c948a64175f44c548927672a32f70673:04-26-2024-15:23:04:Juan:Susan:$323:pizza', '05b38727361d42059b80a8a64fc0acc2:04-26-2024-15:23:04:Kelly:Hugh:$315:rent', '002056d83688414c8f3af8bc51c5ec70:04-26-2024-15:23:04:Rick:Kelly:$40:power bill', '00095d5c71f84c2a82b4b30a1c5c5e3d:04-26-2024-15:23:04:Juan:Hugh:$141:coffee', '98121cd5480641f0bc7c9c6e572cca0f:04-26-2024-15:23:04:Rick:Alexis:$200:fantasy football', '7344277599b5407ba8840a91db1579b3:04-26-2024-15:23:04:Tonya:Tyson:$89:cell phone bill', 'e3068403cab344c7bc6aafadc75ab854:04-26-2024-15:23:04:Jose:Jacob:$11:tacos', '6d14b64e89fa4197a58d123cfb7a149a:04-26-2024-15:23:04:Simy:Rebecca:$269:food', '366178a8825c4c318776f3ed07b41ad7:04-26-2024-15:23:04:Anthony:Susan:$164:fantasy football', '6699502c72b544ad8b7acdc188bd2163:04-26-2024-15:23:04:Alice:Alexis:$249:baby sitting', '75c6c443fbb34e67abf1b6c940d96f70:04-26-2024-15:23:04:Doug:Tamara:$228:services', '88ba13c7788e4eb79c9cd58af35c8526:04-26-2024-15:23:04:Amy:Simy:$77:swim lessons']"
55,04-26-2024-15:23:04,de57d3ad3d94fbea08e9349c82fd031ae289f5c216d586941fe539a8793de5a3,f497cff0c5098b3c8d14b9d91b8b26794af997ce3090a98843c9e719385d629d,"['ccd1a9084d804b38a6e1f23896d08bd4:04-26-2024-15:23:04:Miguel:Bob:$326:parking', '8692d2b163664c72bcbd0d8ec54c3be7:04-26-2024-15:23:04:Simy:Rebecca:$313:baby sitting', '8b021aa557d44e549daf2096950be9b6:04-26-2024-15:23:04:Rick:Rebecca:$214:pizza', 'e87675c038a04242a84a230f4d9c2af2:04-26-2024-15:23:04:Tyson:Hugh:$110:tacos', '493ebefb236e4c98b87862c7b29e4bb6:04-26-2024-15:23:04:Tyson:Miguel:$251:swim lessons', '0f657ee121e64363908d74ef2f36d53f:04-26-2024-15:23:04:Amber:Mark:$154:drinks', '55205ecb4eca463e8d98fbc95525f666:04-26-2024-15:23:04:Juan:Tracy:$171:pizza', '88ca7672b4fd4ddfabaadaf3388fab3f:04-26-2024-15:23:04:Tracy:Miguel:$66:dog sitting', '195159b22b6a41a9ae25236797f40914:04-26-2024-15:23:04:Amber:Susan:$274:sushi', '95320b43ba0b490483701729f7c8cfd3:04-26-2024-15:23:04:Anthony:Hugh:$245:food', 'f1c0eef4349c4a9aba0ea5c8026bc2ed:04-26-2024-15:23:04:Gary:Kelly:$90:concert tickets', 'f394563247d24d9bbc989b667140584a:04-26-2024-15:23:04:Tonya:Alice:$258:parking', '96f66ba1e3464e7694e62b79b3735a53:04-26-2024-15:23:04:Juan:Rebecca:$101:dog sitting', '806369a9f6ae455bbe8da5b28283b50e:04-26-2024-15:23:04:Jose:Susan:$80:happy hour']"
56,04-26-2024-15:23:04,d6d77640789bbada7e91e2674e11606dc7cda4c0c0a0118c14638bff9bdcaa81,de57d3ad3d94fbea08e9349c82fd031ae289f5c216d586941fe539a8793de5a3,"['809c024cf2df4663a98014e41f3199f5:04-26-2024-15:23:04:Hugh:Doug:$348:daycare', '78b64c30a9214971ab2267e9ed60a9e4:04-26-2024-15:23:04:Rebecca:Gary:$349:happy hour', '4925aa0e5ff945b194311dedb60134f6:04-26-2024-15:23:04:Tamara:Bob:$192:power bill', 'd2b2f5b002a1474788b7584a0452824a:04-26-2024-15:23:04:Kelly:Anthony:$20:sushi', '6c6958edb8d148efb0a125d806aaa71f:04-26-2024-15:23:04:Miguel:Tyson:$330:parking', '632c45ebe0c6489b860869328c8c5d6b:04-26-2024-15:23:04:Steve:Hugh:$16:piano lessons', 'bc72e82e27fb49f191ea2c2e604d9618:04-26-2024-15:23:04:Jose:Juan:$318:services', '414b353d69ca48c88acc0ee129ea4dd2:04-26-2024-15:23:04:Jerome:Kelly:$303:dog sitting', '106cefd9f0d4466d8a44b7cf240bf700:04-26-2024-15:23:04:Doug:Alexis:$94:rent', '8e64091ab6914463a312bd09602a35dd:04-26-2024-15:23:04:Kelly:Rick:$194:parking']"
